x,y,order,hole,piece,group,fips,abbr,full
-709353.5,-2132082,584,FALSE,1,02.1,02,AK,Alaska
-714393.7,-2126988,585,FALSE,1,02.1,02,AK,Alaska
-716532.9,-2124976,586,FALSE,1,02.1,02,AK,Alaska
-722527.3,-2125662,587,FALSE,1,02.1,02,AK,Alaska
-725521.2,-2124289,588,FALSE,1,02.1,02,AK,Alaska
-726816.7,-2126177,589,FALSE,1,02.1,02,AK,Alaska
-731106.2,-2125592,590,FALSE,1,02.1,02,AK,Alaska
-734523.2,-2122633,591,FALSE,1,02.1,02,AK,Alaska
-734428.9,-2119211,592,FALSE,1,02.1,02,AK,Alaska
-735226.8,-2116144,593,FALSE,1,02.1,02,AK,Alaska
-738223.7,-2111838,594,FALSE,1,02.1,02,AK,Alaska
-739423.1,-2109280,595,FALSE,1,02.1,02,AK,Alaska
-742690.2,-2108140,596,FALSE,1,02.1,02,AK,Alaska
-744859.5,-2106611,597,FALSE,1,02.1,02,AK,Alaska
-746023.6,-2102359,598,FALSE,1,02.1,02,AK,Alaska
-748624.2,-2099293,599,FALSE,1,02.1,02,AK,Alaska
-748628.0,-2099288,600,FALSE,1,02.1,02,AK,Alaska
-754682.2,-2094251,601,FALSE,1,02.1,02,AK,Alaska
-761665.7,-2090508,602,FALSE,1,02.1,02,AK,Alaska
-763991.0,-2086685,603,FALSE,1,02.1,02,AK,Alaska
-766432.7,-2085222,604,FALSE,1,02.1,02,AK,Alaska
-768413.5,-2086183,605,FALSE,1,02.1,02,AK,Alaska
-771858.6,-2087058,606,FALSE,1,02.1,02,AK,Alaska
-774243.5,-2087083,607,FALSE,1,02.1,02,AK,Alaska
-778430.5,-2087801,608,FALSE,1,02.1,02,AK,Alaska
-783774.4,-2082357,609,FALSE,1,02.1,02,AK,Alaska
-789219.5,-2081130,610,FALSE,1,02.1,02,AK,Alaska
-791964.5,-2082611,611,FALSE,1,02.1,02,AK,Alaska
-792902.5,-2083116,612,FALSE,1,02.1,02,AK,Alaska
-790739.0,-2086226,613,FALSE,1,02.1,02,AK,Alaska
-789135.3,-2089022,614,FALSE,1,02.1,02,AK,Alaska
-790034.4,-2090292,615,FALSE,1,02.1,02,AK,Alaska
-788073.5,-2094419,616,FALSE,1,02.1,02,AK,Alaska
-791950.6,-2094071,617,FALSE,1,02.1,02,AK,Alaska
-793870.9,-2094549,618,FALSE,1,02.1,02,AK,Alaska
-797978.0,-2090905,619,FALSE,1,02.1,02,AK,Alaska
-798871.4,-2091484,620,FALSE,1,02.1,02,AK,Alaska
-800882.2,-2092785,621,FALSE,1,02.1,02,AK,Alaska
-803212.1,-2094046,622,FALSE,1,02.1,02,AK,Alaska
-806277.9,-2091430,623,FALSE,1,02.1,02,AK,Alaska
-810367.1,-2093935,624,FALSE,1,02.1,02,AK,Alaska
-813199.3,-2095136,625,FALSE,1,02.1,02,AK,Alaska
-814165.4,-2097528,626,FALSE,1,02.1,02,AK,Alaska
-817235.0,-2100248,627,FALSE,1,02.1,02,AK,Alaska
-820983.1,-2102381,628,FALSE,1,02.1,02,AK,Alaska
-823711.9,-2102702,629,FALSE,1,02.1,02,AK,Alaska
-823796.0,-2104792,630,FALSE,1,02.1,02,AK,Alaska
-823035.2,-2106235,631,FALSE,1,02.1,02,AK,Alaska
-823128.0,-2107720,632,FALSE,1,02.1,02,AK,Alaska
-825687.8,-2108644,633,FALSE,1,02.1,02,AK,Alaska
-826967.7,-2106273,634,FALSE,1,02.1,02,AK,Alaska
-830940.2,-2105549,635,FALSE,1,02.1,02,AK,Alaska
-833093.5,-2103527,636,FALSE,1,02.1,02,AK,Alaska
-835382.5,-2102622,637,FALSE,1,02.1,02,AK,Alaska
-837392.4,-2103745,638,FALSE,1,02.1,02,AK,Alaska
-842038.7,-2102578,639,FALSE,1,02.1,02,AK,Alaska
-845360.5,-2101768,640,FALSE,1,02.1,02,AK,Alaska
-851829.8,-2099156,641,FALSE,1,02.1,02,AK,Alaska
-854128.9,-2098945,642,FALSE,1,02.1,02,AK,Alaska
-855549.8,-2096933,643,FALSE,1,02.1,02,AK,Alaska
-860477.9,-2094275,644,FALSE,1,02.1,02,AK,Alaska
-863740.5,-2092698,645,FALSE,1,02.1,02,AK,Alaska
-863870.9,-2091884,646,FALSE,1,02.1,02,AK,Alaska
-864136.9,-2090226,647,FALSE,1,02.1,02,AK,Alaska
-865434.7,-2088484,648,FALSE,1,02.1,02,AK,Alaska
-869177.9,-2086110,649,FALSE,1,02.1,02,AK,Alaska
-873969.3,-2083903,650,FALSE,1,02.1,02,AK,Alaska
-877598.8,-2083262,651,FALSE,1,02.1,02,AK,Alaska
-884904.2,-2082666,652,FALSE,1,02.1,02,AK,Alaska
-889987.0,-2080361,653,FALSE,1,02.1,02,AK,Alaska
-893153.8,-2079389,654,FALSE,1,02.1,02,AK,Alaska
-897188.4,-2078775,655,FALSE,1,02.1,02,AK,Alaska
-902477.8,-2077975,656,FALSE,1,02.1,02,AK,Alaska
-906495.0,-2077138,657,FALSE,1,02.1,02,AK,Alaska
-912503.5,-2074988,658,FALSE,1,02.1,02,AK,Alaska
-918943.0,-2072617,659,FALSE,1,02.1,02,AK,Alaska
-917383.7,-2068051,660,FALSE,1,02.1,02,AK,Alaska
-914121.2,-2065957,661,FALSE,1,02.1,02,AK,Alaska
-915158.2,-2062840,662,FALSE,1,02.1,02,AK,Alaska
-917253.6,-2057632,663,FALSE,1,02.1,02,AK,Alaska
-921201.7,-2058344,664,FALSE,1,02.1,02,AK,Alaska
-922869.5,-2060537,665,FALSE,1,02.1,02,AK,Alaska
-926908.7,-2064305,666,FALSE,1,02.1,02,AK,Alaska
-928776.0,-2065985,667,FALSE,1,02.1,02,AK,Alaska
-929587.8,-2068766,668,FALSE,1,02.1,02,AK,Alaska
-933576.3,-2069457,669,FALSE,1,02.1,02,AK,Alaska
-942574.6,-2070851,670,FALSE,1,02.1,02,AK,Alaska
-945832.2,-2070682,671,FALSE,1,02.1,02,AK,Alaska
-951956.5,-2069387,672,FALSE,1,02.1,02,AK,Alaska
-958046.9,-2068342,673,FALSE,1,02.1,02,AK,Alaska
-960863.8,-2066348,674,FALSE,1,02.1,02,AK,Alaska
-963833.1,-2065339,675,FALSE,1,02.1,02,AK,Alaska
-967002.1,-2066304,676,FALSE,1,02.1,02,AK,Alaska
-971587.4,-2065198,677,FALSE,1,02.1,02,AK,Alaska
-975147.0,-2065534,678,FALSE,1,02.1,02,AK,Alaska
-983938.2,-2065669,679,FALSE,1,02.1,02,AK,Alaska
-991383.4,-2066622,680,FALSE,1,02.1,02,AK,Alaska
-995024.2,-2067856,681,FALSE,1,02.1,02,AK,Alaska
-998354.5,-2069921,682,FALSE,1,02.1,02,AK,Alaska
-1002719.2,-2071654,683,FALSE,1,02.1,02,AK,Alaska
-1010500.0,-2074897,684,FALSE,1,02.1,02,AK,Alaska
-1013738.6,-2077163,685,FALSE,1,02.1,02,AK,Alaska
-1015985.7,-2078987,686,FALSE,1,02.1,02,AK,Alaska
-1016060.3,-2079048,687,FALSE,1,02.1,02,AK,Alaska
-1018838.9,-2078391,688,FALSE,1,02.1,02,AK,Alaska
-1020228.6,-2077272,689,FALSE,1,02.1,02,AK,Alaska
-1022195.7,-2074838,690,FALSE,1,02.1,02,AK,Alaska
-1024128.2,-2074415,691,FALSE,1,02.1,02,AK,Alaska
-1027492.7,-2076624,692,FALSE,1,02.1,02,AK,Alaska
-1029951.9,-2074327,693,FALSE,1,02.1,02,AK,Alaska
-1033132.6,-2073573,694,FALSE,1,02.1,02,AK,Alaska
-1035677.0,-2072860,695,FALSE,1,02.1,02,AK,Alaska
-1042116.7,-2073277,696,FALSE,1,02.1,02,AK,Alaska
-1043415.0,-2070514,697,FALSE,1,02.1,02,AK,Alaska
-1046713.0,-2069690,698,FALSE,1,02.1,02,AK,Alaska
-1047525.1,-2071115,699,FALSE,1,02.1,02,AK,Alaska
-1050343.1,-2071021,700,FALSE,1,02.1,02,AK,Alaska
-1053601.5,-2069682,701,FALSE,1,02.1,02,AK,Alaska
-1056174.4,-2072079,702,FALSE,1,02.1,02,AK,Alaska
-1058891.7,-2073567,703,FALSE,1,02.1,02,AK,Alaska
-1063714.3,-2072219,704,FALSE,1,02.1,02,AK,Alaska
-1067632.8,-2071223,705,FALSE,1,02.1,02,AK,Alaska
-1069642.9,-2072840,706,FALSE,1,02.1,02,AK,Alaska
-1071928.2,-2074221,707,FALSE,1,02.1,02,AK,Alaska
-1072631.0,-2074867,708,FALSE,1,02.1,02,AK,Alaska
-1076133.4,-2076244,709,FALSE,1,02.1,02,AK,Alaska
-1078008.9,-2078335,710,FALSE,1,02.1,02,AK,Alaska
-1080116.4,-2081565,711,FALSE,1,02.1,02,AK,Alaska
-1081109.4,-2081692,712,FALSE,1,02.1,02,AK,Alaska
-1082443.7,-2080106,713,FALSE,1,02.1,02,AK,Alaska
-1087575.9,-2080643,714,FALSE,1,02.1,02,AK,Alaska
-1088823.5,-2083524,715,FALSE,1,02.1,02,AK,Alaska
-1091604.3,-2087647,716,FALSE,1,02.1,02,AK,Alaska
-1093556.9,-2091315,717,FALSE,1,02.1,02,AK,Alaska
-1095389.2,-2096402,718,FALSE,1,02.1,02,AK,Alaska
-1094044.3,-2098894,719,FALSE,1,02.1,02,AK,Alaska
-1096533.5,-2099830,720,FALSE,1,02.1,02,AK,Alaska
-1096502.2,-2102247,721,FALSE,1,02.1,02,AK,Alaska
-1094435.8,-2103301,722,FALSE,1,02.1,02,AK,Alaska
-1096764.1,-2105623,723,FALSE,1,02.1,02,AK,Alaska
-1099694.5,-2107466,724,FALSE,1,02.1,02,AK,Alaska
-1102222.6,-2109105,725,FALSE,1,02.1,02,AK,Alaska
-1104483.9,-2111207,726,FALSE,1,02.1,02,AK,Alaska
-1105878.3,-2110464,727,FALSE,1,02.1,02,AK,Alaska
-1105999.3,-2107757,728,FALSE,1,02.1,02,AK,Alaska
-1104982.4,-2105773,729,FALSE,1,02.1,02,AK,Alaska
-1108103.7,-2101918,730,FALSE,1,02.1,02,AK,Alaska
-1111344.7,-2102902,731,FALSE,1,02.1,02,AK,Alaska
-1114656.3,-2104599,732,FALSE,1,02.1,02,AK,Alaska
-1114280.2,-2102273,733,FALSE,1,02.1,02,AK,Alaska
-1116919.3,-2099843,734,FALSE,1,02.1,02,AK,Alaska
-1118430.3,-2103003,735,FALSE,1,02.1,02,AK,Alaska
-1119828.9,-2105424,736,FALSE,1,02.1,02,AK,Alaska
-1123223.1,-2107096,737,FALSE,1,02.1,02,AK,Alaska
-1123628.0,-2106773,738,FALSE,1,02.1,02,AK,Alaska
-1124723.9,-2105898,739,FALSE,1,02.1,02,AK,Alaska
-1127351.1,-2105976,740,FALSE,1,02.1,02,AK,Alaska
-1128443.4,-2107631,741,FALSE,1,02.1,02,AK,Alaska
-1130446.9,-2106516,742,FALSE,1,02.1,02,AK,Alaska
-1132642.4,-2107496,743,FALSE,1,02.1,02,AK,Alaska
-1134847.7,-2106546,744,FALSE,1,02.1,02,AK,Alaska
-1136840.8,-2108429,745,FALSE,1,02.1,02,AK,Alaska
-1137430.1,-2111944,746,FALSE,1,02.1,02,AK,Alaska
-1139567.7,-2114174,747,FALSE,1,02.1,02,AK,Alaska
-1142311.3,-2111191,748,FALSE,1,02.1,02,AK,Alaska
-1144205.4,-2114148,749,FALSE,1,02.1,02,AK,Alaska
-1144293.2,-2116953,750,FALSE,1,02.1,02,AK,Alaska
-1142034.9,-2117929,751,FALSE,1,02.1,02,AK,Alaska
-1142002.2,-2121199,752,FALSE,1,02.1,02,AK,Alaska
-1144495.4,-2120224,753,FALSE,1,02.1,02,AK,Alaska
-1146711.6,-2122018,754,FALSE,1,02.1,02,AK,Alaska
-1146490.7,-2125516,755,FALSE,1,02.1,02,AK,Alaska
-1149222.7,-2122727,756,FALSE,1,02.1,02,AK,Alaska
-1150920.6,-2123497,757,FALSE,1,02.1,02,AK,Alaska
-1152358.0,-2126869,758,FALSE,1,02.1,02,AK,Alaska
-1154828.8,-2131049,759,FALSE,1,02.1,02,AK,Alaska
-1157551.8,-2136091,760,FALSE,1,02.1,02,AK,Alaska
-1157607.9,-2138250,761,FALSE,1,02.1,02,AK,Alaska
-1158857.3,-2139733,762,FALSE,1,02.1,02,AK,Alaska
-1159031.1,-2142709,763,FALSE,1,02.1,02,AK,Alaska
-1160087.3,-2142808,764,FALSE,1,02.1,02,AK,Alaska
-1161792.6,-2139060,765,FALSE,1,02.1,02,AK,Alaska
-1162542.9,-2137435,766,FALSE,1,02.1,02,AK,Alaska
-1164374.5,-2138291,767,FALSE,1,02.1,02,AK,Alaska
-1164593.9,-2141334,768,FALSE,1,02.1,02,AK,Alaska
-1165656.7,-2145632,769,FALSE,1,02.1,02,AK,Alaska
-1166514.1,-2146447,770,FALSE,1,02.1,02,AK,Alaska
-1169159.0,-2144883,771,FALSE,1,02.1,02,AK,Alaska
-1171076.0,-2146483,772,FALSE,1,02.1,02,AK,Alaska
-1170218.9,-2148255,773,FALSE,1,02.1,02,AK,Alaska
-1171237.9,-2150187,774,FALSE,1,02.1,02,AK,Alaska
-1172554.3,-2150846,775,FALSE,1,02.1,02,AK,Alaska
-1175382.4,-2151999,776,FALSE,1,02.1,02,AK,Alaska
-1179236.4,-2152087,777,FALSE,1,02.1,02,AK,Alaska
-1180518.0,-2152132,778,FALSE,1,02.1,02,AK,Alaska
-1183684.0,-2151552,779,FALSE,1,02.1,02,AK,Alaska
-1182063.7,-2156782,780,FALSE,1,02.1,02,AK,Alaska
-1187131.4,-2159843,781,FALSE,1,02.1,02,AK,Alaska
-1192105.5,-2157759,782,FALSE,1,02.1,02,AK,Alaska
-1194013.0,-2153773,783,FALSE,1,02.1,02,AK,Alaska
-1195954.3,-2151427,784,FALSE,1,02.1,02,AK,Alaska
-1195899.3,-2148041,785,FALSE,1,02.1,02,AK,Alaska
-1194611.3,-2143986,786,FALSE,1,02.1,02,AK,Alaska
-1191578.9,-2141158,787,FALSE,1,02.1,02,AK,Alaska
-1186680.7,-2137651,788,FALSE,1,02.1,02,AK,Alaska
-1182642.3,-2134543,789,FALSE,1,02.1,02,AK,Alaska
-1180203.6,-2131266,790,FALSE,1,02.1,02,AK,Alaska
-1182780.7,-2128247,791,FALSE,1,02.1,02,AK,Alaska
-1185958.8,-2131190,792,FALSE,1,02.1,02,AK,Alaska
-1190452.1,-2131888,793,FALSE,1,02.1,02,AK,Alaska
-1193113.8,-2130256,794,FALSE,1,02.1,02,AK,Alaska
-1196489.2,-2126490,795,FALSE,1,02.1,02,AK,Alaska
-1195688.3,-2122550,796,FALSE,1,02.1,02,AK,Alaska
-1194877.5,-2118699,797,FALSE,1,02.1,02,AK,Alaska
-1194562.7,-2113973,798,FALSE,1,02.1,02,AK,Alaska
-1192605.9,-2109109,799,FALSE,1,02.1,02,AK,Alaska
-1189126.6,-2102838,800,FALSE,1,02.1,02,AK,Alaska
-1188777.9,-2098503,801,FALSE,1,02.1,02,AK,Alaska
-1188935.0,-2094665,802,FALSE,1,02.1,02,AK,Alaska
-1187654.5,-2093738,803,FALSE,1,02.1,02,AK,Alaska
-1187824.6,-2088215,804,FALSE,1,02.1,02,AK,Alaska
-1188734.9,-2085016,805,FALSE,1,02.1,02,AK,Alaska
-1190272.1,-2081496,806,FALSE,1,02.1,02,AK,Alaska
-1192115.7,-2077864,807,FALSE,1,02.1,02,AK,Alaska
-1191369.5,-2076609,808,FALSE,1,02.1,02,AK,Alaska
-1189158.4,-2074447,809,FALSE,1,02.1,02,AK,Alaska
-1184826.6,-2072921,810,FALSE,1,02.1,02,AK,Alaska
-1181533.3,-2069082,811,FALSE,1,02.1,02,AK,Alaska
-1177878.6,-2064216,812,FALSE,1,02.1,02,AK,Alaska
-1173828.7,-2060015,813,FALSE,1,02.1,02,AK,Alaska
-1171804.8,-2058257,814,FALSE,1,02.1,02,AK,Alaska
-1170385.7,-2058648,815,FALSE,1,02.1,02,AK,Alaska
-1166230.0,-2064256,816,FALSE,1,02.1,02,AK,Alaska
-1164260.5,-2064499,817,FALSE,1,02.1,02,AK,Alaska
-1161417.3,-2064614,818,FALSE,1,02.1,02,AK,Alaska
-1159968.9,-2061261,819,FALSE,1,02.1,02,AK,Alaska
-1159138.7,-2059727,820,FALSE,1,02.1,02,AK,Alaska
-1157053.5,-2057651,821,FALSE,1,02.1,02,AK,Alaska
-1156434.2,-2057034,822,FALSE,1,02.1,02,AK,Alaska
-1159459.7,-2054226,823,FALSE,1,02.1,02,AK,Alaska
-1163745.4,-2051748,824,FALSE,1,02.1,02,AK,Alaska
-1165175.2,-2051341,825,FALSE,1,02.1,02,AK,Alaska
-1169433.6,-2053234,826,FALSE,1,02.1,02,AK,Alaska
-1168861.8,-2051346,827,FALSE,1,02.1,02,AK,Alaska
-1168911.7,-2049793,828,FALSE,1,02.1,02,AK,Alaska
-1169019.9,-2046424,829,FALSE,1,02.1,02,AK,Alaska
-1173772.2,-2047886,830,FALSE,1,02.1,02,AK,Alaska
-1176383.9,-2047057,831,FALSE,1,02.1,02,AK,Alaska
-1179528.3,-2047733,832,FALSE,1,02.1,02,AK,Alaska
-1182527.4,-2050095,833,FALSE,1,02.1,02,AK,Alaska
-1184878.8,-2051366,834,FALSE,1,02.1,02,AK,Alaska
-1185542.6,-2052271,835,FALSE,1,02.1,02,AK,Alaska
-1186952.7,-2054189,836,FALSE,1,02.1,02,AK,Alaska
-1188087.5,-2058295,837,FALSE,1,02.1,02,AK,Alaska
-1188842.8,-2060299,838,FALSE,1,02.1,02,AK,Alaska
-1190705.4,-2060894,839,FALSE,1,02.1,02,AK,Alaska
-1192660.0,-2062699,840,FALSE,1,02.1,02,AK,Alaska
-1195583.5,-2063062,841,FALSE,1,02.1,02,AK,Alaska
-1197965.8,-2065700,842,FALSE,1,02.1,02,AK,Alaska
-1200275.9,-2069140,843,FALSE,1,02.1,02,AK,Alaska
-1201739.2,-2071915,844,FALSE,1,02.1,02,AK,Alaska
-1200961.5,-2074013,845,FALSE,1,02.1,02,AK,Alaska
-1198832.8,-2077705,846,FALSE,1,02.1,02,AK,Alaska
-1198978.2,-2078844,847,FALSE,1,02.1,02,AK,Alaska
-1203120.3,-2078822,848,FALSE,1,02.1,02,AK,Alaska
-1205925.5,-2082312,849,FALSE,1,02.1,02,AK,Alaska
-1207610.9,-2086711,850,FALSE,1,02.1,02,AK,Alaska
-1210197.5,-2089093,851,FALSE,1,02.1,02,AK,Alaska
-1211393.5,-2092542,852,FALSE,1,02.1,02,AK,Alaska
-1210378.1,-2095430,853,FALSE,1,02.1,02,AK,Alaska
-1208721.5,-2096261,854,FALSE,1,02.1,02,AK,Alaska
-1211666.9,-2099095,855,FALSE,1,02.1,02,AK,Alaska
-1212110.4,-2102093,856,FALSE,1,02.1,02,AK,Alaska
-1214764.0,-2104778,857,FALSE,1,02.1,02,AK,Alaska
-1215358.3,-2106645,858,FALSE,1,02.1,02,AK,Alaska
-1215231.6,-2108493,859,FALSE,1,02.1,02,AK,Alaska
-1214250.7,-2111234,860,FALSE,1,02.1,02,AK,Alaska
-1214437.2,-2114592,861,FALSE,1,02.1,02,AK,Alaska
-1216357.2,-2118915,862,FALSE,1,02.1,02,AK,Alaska
-1216570.2,-2121374,863,FALSE,1,02.1,02,AK,Alaska
-1219989.6,-2124093,864,FALSE,1,02.1,02,AK,Alaska
-1222475.9,-2124057,865,FALSE,1,02.1,02,AK,Alaska
-1223150.6,-2126727,866,FALSE,1,02.1,02,AK,Alaska
-1222866.5,-2130746,867,FALSE,1,02.1,02,AK,Alaska
-1223341.5,-2133836,868,FALSE,1,02.1,02,AK,Alaska
-1225527.1,-2135985,869,FALSE,1,02.1,02,AK,Alaska
-1227374.7,-2137313,870,FALSE,1,02.1,02,AK,Alaska
-1228933.5,-2137832,871,FALSE,1,02.1,02,AK,Alaska
-1231325.0,-2137558,872,FALSE,1,02.1,02,AK,Alaska
-1234377.8,-2138203,873,FALSE,1,02.1,02,AK,Alaska
-1234447.3,-2139901,874,FALSE,1,02.1,02,AK,Alaska
-1234799.1,-2142031,875,FALSE,1,02.1,02,AK,Alaska
-1237272.3,-2142455,876,FALSE,1,02.1,02,AK,Alaska
-1239002.5,-2143120,877,FALSE,1,02.1,02,AK,Alaska
-1237124.9,-2146987,878,FALSE,1,02.1,02,AK,Alaska
-1238067.5,-2148816,879,FALSE,1,02.1,02,AK,Alaska
-1240722.1,-2149376,880,FALSE,1,02.1,02,AK,Alaska
-1242096.8,-2150479,881,FALSE,1,02.1,02,AK,Alaska
-1243700.2,-2151689,882,FALSE,1,02.1,02,AK,Alaska
-1244157.6,-2154674,883,FALSE,1,02.1,02,AK,Alaska
-1246106.6,-2156878,884,FALSE,1,02.1,02,AK,Alaska
-1246176.6,-2160503,885,FALSE,1,02.1,02,AK,Alaska
-1246696.3,-2162801,886,FALSE,1,02.1,02,AK,Alaska
-1246625.5,-2165303,887,FALSE,1,02.1,02,AK,Alaska
-1243598.3,-2167602,888,FALSE,1,02.1,02,AK,Alaska
-1240466.6,-2167762,889,FALSE,1,02.1,02,AK,Alaska
-1237239.0,-2166979,890,FALSE,1,02.1,02,AK,Alaska
-1234935.2,-2166601,891,FALSE,1,02.1,02,AK,Alaska
-1232185.4,-2170062,892,FALSE,1,02.1,02,AK,Alaska
-1229404.1,-2170005,893,FALSE,1,02.1,02,AK,Alaska
-1227098.7,-2171998,894,FALSE,1,02.1,02,AK,Alaska
-1225185.6,-2173984,895,FALSE,1,02.1,02,AK,Alaska
-1223634.6,-2175876,896,FALSE,1,02.1,02,AK,Alaska
-1224204.3,-2176563,897,FALSE,1,02.1,02,AK,Alaska
-1225786.1,-2178465,898,FALSE,1,02.1,02,AK,Alaska
-1226115.0,-2182511,899,FALSE,1,02.1,02,AK,Alaska
-1226934.0,-2184300,900,FALSE,1,02.1,02,AK,Alaska
-1229371.5,-2185701,901,FALSE,1,02.1,02,AK,Alaska
-1230031.3,-2188174,902,FALSE,1,02.1,02,AK,Alaska
-1233178.6,-2190143,903,FALSE,1,02.1,02,AK,Alaska
-1236076.1,-2190268,904,FALSE,1,02.1,02,AK,Alaska
-1237194.7,-2192968,905,FALSE,1,02.1,02,AK,Alaska
-1237331.1,-2196230,906,FALSE,1,02.1,02,AK,Alaska
-1239015.4,-2196668,907,FALSE,1,02.1,02,AK,Alaska
-1240376.9,-2199476,908,FALSE,1,02.1,02,AK,Alaska
-1238057.2,-2201738,909,FALSE,1,02.1,02,AK,Alaska
-1239979.9,-2203886,910,FALSE,1,02.1,02,AK,Alaska
-1240284.7,-2207611,911,FALSE,1,02.1,02,AK,Alaska
-1240912.8,-2211203,912,FALSE,1,02.1,02,AK,Alaska
-1242348.0,-2215343,913,FALSE,1,02.1,02,AK,Alaska
-1244979.3,-2217730,914,FALSE,1,02.1,02,AK,Alaska
-1248107.8,-2220003,915,FALSE,1,02.1,02,AK,Alaska
-1250446.5,-2221916,916,FALSE,1,02.1,02,AK,Alaska
-1254830.5,-2223124,917,FALSE,1,02.1,02,AK,Alaska
-1257658.2,-2222162,918,FALSE,1,02.1,02,AK,Alaska
-1261153.1,-2223924,919,FALSE,1,02.1,02,AK,Alaska
-1263174.0,-2226414,920,FALSE,1,02.1,02,AK,Alaska
-1261541.4,-2228796,921,FALSE,1,02.1,02,AK,Alaska
-1262206.3,-2230841,922,FALSE,1,02.1,02,AK,Alaska
-1266294.2,-2233302,923,FALSE,1,02.1,02,AK,Alaska
-1266276.6,-2236625,924,FALSE,1,02.1,02,AK,Alaska
-1267744.7,-2238964,925,FALSE,1,02.1,02,AK,Alaska
-1271701.7,-2236963,926,FALSE,1,02.1,02,AK,Alaska
-1274297.2,-2236320,927,FALSE,1,02.1,02,AK,Alaska
-1274017.1,-2240863,928,FALSE,1,02.1,02,AK,Alaska
-1274227.7,-2242495,929,FALSE,1,02.1,02,AK,Alaska
-1276434.0,-2243837,930,FALSE,1,02.1,02,AK,Alaska
-1276252.1,-2248087,931,FALSE,1,02.1,02,AK,Alaska
-1280678.6,-2249161,932,FALSE,1,02.1,02,AK,Alaska
-1283875.0,-2249888,933,FALSE,1,02.1,02,AK,Alaska
-1282700.0,-2253588,934,FALSE,1,02.1,02,AK,Alaska
-1284593.7,-2254316,935,FALSE,1,02.1,02,AK,Alaska
-1287789.4,-2254267,936,FALSE,1,02.1,02,AK,Alaska
-1291099.1,-2256780,937,FALSE,1,02.1,02,AK,Alaska
-1290183.8,-2259997,938,FALSE,1,02.1,02,AK,Alaska
-1289957.1,-2264466,939,FALSE,1,02.1,02,AK,Alaska
-1289452.9,-2267780,940,FALSE,1,02.1,02,AK,Alaska
-1290342.4,-2269016,941,FALSE,1,02.1,02,AK,Alaska
-1291877.5,-2271144,942,FALSE,1,02.1,02,AK,Alaska
-1292551.9,-2273795,943,FALSE,1,02.1,02,AK,Alaska
-1293966.4,-2278158,944,FALSE,1,02.1,02,AK,Alaska
-1296189.6,-2277830,945,FALSE,1,02.1,02,AK,Alaska
-1297819.2,-2278283,946,FALSE,1,02.1,02,AK,Alaska
-1300485.2,-2283006,947,FALSE,1,02.1,02,AK,Alaska
-1303325.9,-2282038,948,FALSE,1,02.1,02,AK,Alaska
-1305658.9,-2283990,949,FALSE,1,02.1,02,AK,Alaska
-1306443.3,-2286387,950,FALSE,1,02.1,02,AK,Alaska
-1308928.5,-2290058,951,FALSE,1,02.1,02,AK,Alaska
-1311757.1,-2288400,952,FALSE,1,02.1,02,AK,Alaska
-1314693.0,-2289900,953,FALSE,1,02.1,02,AK,Alaska
-1317596.8,-2291303,954,FALSE,1,02.1,02,AK,Alaska
-1318235.6,-2293901,955,FALSE,1,02.1,02,AK,Alaska
-1315188.4,-2296811,956,FALSE,1,02.1,02,AK,Alaska
-1316204.7,-2298206,957,FALSE,1,02.1,02,AK,Alaska
-1318965.6,-2298121,958,FALSE,1,02.1,02,AK,Alaska
-1320671.2,-2298807,959,FALSE,1,02.1,02,AK,Alaska
-1321957.1,-2296648,960,FALSE,1,02.1,02,AK,Alaska
-1323857.6,-2295841,961,FALSE,1,02.1,02,AK,Alaska
-1326951.3,-2297386,962,FALSE,1,02.1,02,AK,Alaska
-1325445.1,-2301206,963,FALSE,1,02.1,02,AK,Alaska
-1323933.3,-2303818,964,FALSE,1,02.1,02,AK,Alaska
-1325017.8,-2306803,965,FALSE,1,02.1,02,AK,Alaska
-1327691.3,-2305898,966,FALSE,1,02.1,02,AK,Alaska
-1331579.6,-2306877,967,FALSE,1,02.1,02,AK,Alaska
-1334606.0,-2306729,968,FALSE,1,02.1,02,AK,Alaska
-1335634.2,-2306007,969,FALSE,1,02.1,02,AK,Alaska
-1337797.4,-2306791,970,FALSE,1,02.1,02,AK,Alaska
-1339347.7,-2308880,971,FALSE,1,02.1,02,AK,Alaska
-1340358.8,-2313279,972,FALSE,1,02.1,02,AK,Alaska
-1338447.4,-2313497,973,FALSE,1,02.1,02,AK,Alaska
-1335155.4,-2314397,974,FALSE,1,02.1,02,AK,Alaska
-1333018.2,-2315419,975,FALSE,1,02.1,02,AK,Alaska
-1330506.6,-2318556,976,FALSE,1,02.1,02,AK,Alaska
-1334519.0,-2321653,977,FALSE,1,02.1,02,AK,Alaska
-1336710.0,-2323711,978,FALSE,1,02.1,02,AK,Alaska
-1336990.8,-2327279,979,FALSE,1,02.1,02,AK,Alaska
-1337679.1,-2330886,980,FALSE,1,02.1,02,AK,Alaska
-1339637.4,-2331716,981,FALSE,1,02.1,02,AK,Alaska
-1342982.6,-2331064,982,FALSE,1,02.1,02,AK,Alaska
-1343244.7,-2332914,983,FALSE,1,02.1,02,AK,Alaska
-1345694.8,-2332959,984,FALSE,1,02.1,02,AK,Alaska
-1349506.7,-2333503,985,FALSE,1,02.1,02,AK,Alaska
