x,y,order,hole,piece,group,fips,abbr,full,county
-1188734.9,-2085016,2120,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1190272.1,-2081496,2121,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1192115.7,-2077864,2122,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1191369.5,-2076609,2123,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1189158.4,-2074447,2124,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1184826.6,-2072921,2125,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1181533.3,-2069082,2126,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1177878.6,-2064216,2127,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1173828.7,-2060015,2128,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1171804.8,-2058257,2129,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1170385.7,-2058648,2130,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1166230.0,-2064256,2131,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1164260.5,-2064499,2132,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1161417.3,-2064614,2133,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1159968.9,-2061261,2134,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1159138.7,-2059727,2135,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1157053.5,-2057651,2136,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1147686.2,-2060897,2137,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1143738.6,-2060204,2138,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1139988.4,-2062487,2139,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1139143.2,-2068240,2140,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1132614.1,-2067047,2141,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1130636.4,-2066681,2142,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1128146.6,-2082470,2143,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1125873.7,-2082043,2144,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1123394.8,-2096354,2145,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1122307.7,-2105754,2146,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1123628.0,-2106773,2147,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1124723.9,-2105898,2148,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1127351.1,-2105976,2149,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1128443.4,-2107631,2150,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1130446.9,-2106516,2151,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1132642.4,-2107496,2152,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1134847.7,-2106546,2153,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1136840.8,-2108429,2154,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1137430.1,-2111944,2155,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1139567.7,-2114174,2156,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1142311.3,-2111191,2157,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1144205.4,-2114148,2158,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1144293.2,-2116953,2159,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1142034.9,-2117929,2160,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1142002.2,-2121199,2161,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1144495.4,-2120224,2162,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1146711.6,-2122018,2163,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1146490.7,-2125516,2164,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1149222.7,-2122727,2165,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1150920.6,-2123497,2166,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1152358.0,-2126869,2167,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1154828.8,-2131049,2168,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1157551.8,-2136091,2169,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1157607.9,-2138250,2170,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1158857.3,-2139733,2171,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1159031.1,-2142709,2172,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1160087.3,-2142808,2173,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1161792.6,-2139060,2174,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1162542.9,-2137435,2175,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1164374.5,-2138291,2176,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1164593.9,-2141334,2177,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1165656.7,-2145632,2178,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1166514.1,-2146447,2179,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1169159.0,-2144883,2180,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1171076.0,-2146483,2181,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1170218.9,-2148255,2182,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1171237.9,-2150187,2183,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1172554.3,-2150846,2184,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1175382.4,-2151999,2185,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1179236.4,-2152087,2186,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1180518.0,-2152132,2187,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1183684.0,-2151552,2188,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1182063.7,-2156782,2189,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1187131.4,-2159843,2190,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1192105.5,-2157759,2191,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1194013.0,-2153773,2192,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1195954.3,-2151427,2193,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-1195899.3,-2148041,2194,FALSE,1,02122.1,02122,AK,Alaska,Kenai Peninsula Borough
-670817.3,-2180449,2291,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-668735.9,-2177995,2292,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-668974.5,-2175371,2293,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-666446.6,-2174718,2294,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-667900.0,-2172544,2295,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-667783.5,-2170031,2296,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-670746.0,-2168376,2297,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-669318.4,-2162562,2298,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-670740.6,-2161598,2299,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-670491.2,-2157256,2300,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-666768.0,-2154860,2301,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-667253.9,-2153110,2302,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-663195.6,-2153913,2303,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-661821.8,-2155107,2304,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-658583.6,-2153592,2305,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-659774.3,-2151331,2306,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-662722.2,-2149424,2307,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-659846.1,-2143875,2308,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-658831.7,-2145251,2309,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-656183.5,-2142775,2310,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-655204.2,-2137882,2311,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-656378.5,-2136291,2312,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-658779.1,-2136327,2313,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-660048.3,-2133014,2314,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-660011.0,-2133026,2315,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-652779.3,-2131390,2316,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-650536.4,-2131815,2317,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-646170.3,-2133749,2318,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-641898.8,-2133149,2319,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-638824.1,-2137047,2320,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-636598.9,-2136666,2321,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-633661.0,-2136825,2322,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-633611.5,-2139545,2323,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-630941.7,-2140841,2324,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-632547.9,-2141712,2325,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-633755.7,-2145348,2326,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-630181.1,-2146627,2327,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-627471.1,-2149124,2328,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-623944.0,-2150279,2329,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-623456.4,-2152010,2330,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-621572.7,-2153531,2331,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-619237.5,-2158848,2332,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-616847.2,-2161617,2333,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-614416.3,-2163795,2334,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-612054.9,-2167612,2335,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-610279.8,-2168696,2336,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-609936.0,-2170590,2337,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-610792.2,-2175200,2338,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-610553.1,-2179685,2339,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-610108.4,-2183837,2340,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-610728.3,-2189919,2341,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-612991.2,-2197151,2342,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-614929.9,-2199916,2343,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-613881.4,-2201539,2344,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-614828.2,-2203250,2345,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-616866.9,-2202260,2346,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-618873.6,-2201550,2347,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-619746.3,-2203030,2348,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-620373.3,-2203164,2349,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-622785.8,-2202289,2350,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-624840.2,-2198931,2351,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-626153.0,-2197007,2352,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-627380.8,-2195359,2353,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-628737.1,-2194860,2354,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-629383.9,-2192546,2355,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-630744.1,-2190708,2356,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-632288.3,-2189933,2357,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-634089.6,-2188364,2358,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-634837.8,-2187183,2359,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-636589.5,-2187712,2360,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-635447.6,-2192053,2361,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-634072.8,-2194928,2362,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-634316.9,-2197987,2363,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-633287.2,-2200169,2364,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-631607.8,-2200476,2365,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-631928.9,-2203539,2366,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-633583.8,-2204774,2367,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-636965.0,-2204384,2368,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-639095.4,-2203573,2369,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-641640.4,-2204774,2370,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-642632.4,-2204414,2371,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-643127.4,-2202700,2372,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-641355.1,-2199971,2373,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-636668.3,-2198817,2374,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-637932.3,-2189898,2375,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-648562.2,-2188259,2376,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-649109.3,-2192174,2377,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-647731.3,-2197456,2378,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-649497.6,-2197792,2379,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-652895.1,-2195616,2380,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-655586.0,-2191954,2381,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-658099.8,-2185970,2382,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-658585.1,-2184257,2383,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-662533.7,-2183887,2384,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-667067.2,-2183199,2385,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-669491.5,-2182309,2386,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-670817.3,-2180449,2387,FALSE,1,02130.1,02130,AK,Alaska,Ketchikan Gateway Borough
-1251799.0,-2255311,2388,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1250099.2,-2251086,2389,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1248636.0,-2247435,2390,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1246602.4,-2244036,2391,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1243995.9,-2242723,2392,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1241331.9,-2240122,2393,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1239103.8,-2238852,2394,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1234093.5,-2238718,2395,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1232750.4,-2236541,2396,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1233551.0,-2230703,2397,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1230168.0,-2227106,2398,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1228783.4,-2226230,2399,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1226956.2,-2226562,2400,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1223797.8,-2224723,2401,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1224507.1,-2223175,2402,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1223538.9,-2221261,2403,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1220906.2,-2222995,2404,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1219082.5,-2220279,2405,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1221028.0,-2217783,2406,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1222468.9,-2216901,2407,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1221361.7,-2214369,2408,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1220449.2,-2212550,2409,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1218346.4,-2211195,2410,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1218124.3,-2208826,2411,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1215995.7,-2206031,2412,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1214910.1,-2203433,2413,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1212260.4,-2201410,2414,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1211621.9,-2198234,2415,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1209401.1,-2197405,2416,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1208421.4,-2194766,2417,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1206237.9,-2194021,2418,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1207334.6,-2190376,2419,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1206507.1,-2187326,2420,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205285.5,-2186261,2421,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202739.4,-2185992,2422,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1200503.8,-2184693,2423,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1199762.3,-2187103,2424,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1200530.5,-2190582,2425,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202132.4,-2193150,2426,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202895.8,-2195761,2427,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202198.8,-2198475,2428,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1200493.2,-2199126,2429,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1199442.3,-2198770,2430,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1198635.4,-2197025,2431,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1199117.1,-2195465,2432,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1197847.1,-2195030,2433,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1195722.0,-2197413,2434,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1193489.7,-2196092,2435,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1192332.2,-2197402,2436,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1189613.5,-2198032,2437,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1185058.4,-2201707,2438,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1184170.9,-2204253,2439,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1185475.8,-2206623,2440,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1189734.4,-2206427,2441,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1191377.4,-2208447,2442,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1194987.2,-2209591,2443,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1197524.8,-2210731,2444,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1200210.9,-2210585,2445,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1201093.1,-2212538,2446,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1203972.8,-2214578,2447,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1206433.8,-2216480,2448,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205083.4,-2218477,2449,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205445.5,-2221272,2450,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1206506.7,-2223154,2451,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205881.3,-2225172,2452,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1204828.7,-2226242,2453,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1203340.2,-2223950,2454,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202509.4,-2221654,2455,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1199817.9,-2221578,2456,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1197963.1,-2218133,2457,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1197533.7,-2219472,2458,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1194919.4,-2220759,2459,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1195016.3,-2224947,2460,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1191325.8,-2226659,2461,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1193122.9,-2229224,2462,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1196448.8,-2230653,2463,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1194737.5,-2233420,2464,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1192733.2,-2234758,2465,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1188904.0,-2234907,2466,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1188646.0,-2236385,2467,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1190632.4,-2240048,2468,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1191791.2,-2243230,2469,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1189469.8,-2247192,2470,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1190907.9,-2249498,2471,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1195283.1,-2245415,2472,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1197743.2,-2244990,2473,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1198039.8,-2248434,2474,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1198354.4,-2251510,2475,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1199685.8,-2253792,2476,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1202611.7,-2254982,2477,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205660.1,-2255797,2478,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1205338.5,-2259307,2479,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1203471.9,-2260221,2480,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1203752.8,-2261925,2481,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1207638.0,-2263855,2482,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1210613.4,-2267370,2483,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1211995.6,-2269700,2484,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1213763.1,-2270770,2485,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1215950.9,-2266051,2486,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1218035.0,-2266021,2487,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1220150.6,-2268147,2488,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1218874.0,-2270741,2489,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1218135.9,-2276129,2490,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1219688.6,-2276337,2491,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1221885.0,-2278219,2492,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
-1223658.8,-2279698,2493,FALSE,1,02150.1,02150,AK,Alaska,Kodiak Island Borough
